_id,Date,Agegroup,At least one dose_cumulative,Second_dose_cumulative,fully_vaccinated_cumulative,third_dose_cumulative,Total population,Percent_at_least_one_dose,Percent_fully_vaccinated,Percent_3doses
371,2021-01-18,80+,42521,310.0,,,679266,0.063,0.0,
372,2021-01-18,Adults_18plus,228912,10853.0,,,12083325,0.019,0.001,
373,2021-01-18,Ontario_12plus,229124,10866.0,,,13034844,0.0176,0.0008,
374,2021-01-18,Undisclosed_or_missing,147,3.0,,,0,,,
375,2021-01-19,12-17yrs,217,15.0,,,951519,0.0,0.0,
376,2021-01-19,18-29yrs,26957,1503.0,,,2455535,0.011,0.001,
377,2021-01-19,30-39yrs,36188,2142.0,,,2056059,0.018,0.001,
378,2021-01-19,40-49yrs,38187,2864.0,,,1876583,0.02,0.002,
379,2021-01-19,50-59yrs,44383,3486.0,,,2060934,0.022,0.002,
380,2021-01-19,60-69yrs,31329,2108.0,,,1795046,0.017,0.001,
381,2021-01-19,70-79yrs,14851,353.0,,,1159902,0.013,0.0,
382,2021-01-19,80+,46357,320.0,,,679266,0.068,0.0,
383,2021-01-19,Adults_18plus,238252,12776.0,,,12083325,0.02,0.001,
384,2021-01-19,Ontario_12plus,238469,12791.0,,,13034844,0.0183,0.001,
385,2021-01-19,Undisclosed_or_missing,151,3.0,,,0,,,
386,2021-01-20,12-17yrs,226,16.0,,,951519,0.0,0.0,
387,2021-01-20,18-29yrs,27372,1881.0,,,2455535,0.011,0.001,
388,2021-01-20,30-39yrs,36691,2783.0,,,2056059,0.018,0.001,
389,2021-01-20,40-49yrs,38759,3623.0,,,1876583,0.021,0.002,
390,2021-01-20,50-59yrs,45183,4364.0,,,2060934,0.022,0.002,
391,2021-01-20,60-69yrs,32135,2692.0,,,1795046,0.018,0.001,
392,2021-01-20,70-79yrs,15592,458.0,,,1159902,0.013,0.0,
393,2021-01-20,80+,49285,350.0,,,679266,0.073,0.001,
394,2021-01-20,Adults_18plus,245017,16151.0,,,12083325,0.02,0.001,
395,2021-01-20,Ontario_12plus,245243,16167.0,,,13034844,0.0188,0.0012,
396,2021-01-20,Undisclosed_or_missing,153,4.0,,,0,,,
397,2021-01-21,12-17yrs,226,19.0,,,951519,0.0,0.0,
398,2021-01-21,18-29yrs,27633,2408.0,,,2455535,0.011,0.001,
399,2021-01-21,30-39yrs,37033,3521.0,,,2056059,0.018,0.002,
400,2021-01-21,40-49yrs,39183,4518.0,,,1876583,0.021,0.002,
401,2021-01-21,50-59yrs,45802,5375.0,,,2060934,0.022,0.003,
402,2021-01-21,60-69yrs,32838,3305.0,,,1795046,0.018,0.002,
403,2021-01-21,70-79yrs,16289,565.0,,,1159902,0.014,0.0,
404,2021-01-21,80+,52382,380.0,,,679266,0.077,0.001,
405,2021-01-21,Adults_18plus,251160,20072.0,,,12083325,0.021,0.002,
406,2021-01-21,Ontario_12plus,251386,20091.0,,,13034844,0.0193,0.0015,
407,2021-01-21,Undisclosed_or_missing,158,4.0,,,0,,,
408,2021-01-22,12-17yrs,228,33.0,,,951519,0.0,0.0,
409,2021-01-22,18-29yrs,27715,2973.0,,,2455535,0.011,0.001,
410,2021-01-22,30-39yrs,37126,4372.0,,,2056059,0.018,0.002,
411,2021-01-22,40-49yrs,39311,5488.0,,,1876583,0.021,0.003,
412,2021-01-22,50-59yrs,46010,6470.0,,,2060934,0.022,0.003,
413,2021-01-22,60-69yrs,33146,4085.0,,,1795046,0.018,0.002,
414,2021-01-22,70-79yrs,16785,749.0,,,1159902,0.014,0.001,
415,2021-01-22,80+,54630,458.0,,,679266,0.08,0.001,
416,2021-01-22,Adults_18plus,254723,24595.0,,,12083325,0.021,0.002,
417,2021-01-22,Ontario_12plus,254951,24628.0,,,13034844,0.0196,0.0019,
418,2021-01-22,Undisclosed_or_missing,161,5.0,,,0,,,
419,2021-01-23,12-17yrs,228,42.0,,,951519,0.0,0.0,
420,2021-01-23,18-29yrs,27796,3605.0,,,2455535,0.011,0.001,
421,2021-01-23,30-39yrs,37188,5301.0,,,2056059,0.018,0.003,
422,2021-01-23,40-49yrs,39402,6400.0,,,1876583,0.021,0.003,
423,2021-01-23,50-59yrs,46175,7412.0,,,2060934,0.022,0.004,
424,2021-01-23,60-69yrs,33356,4766.0,,,1795046,0.019,0.003,
425,2021-01-23,70-79yrs,17133,906.0,,,1159902,0.015,0.001,
426,2021-01-23,80+,55983,503.0,,,679266,0.082,0.001,
427,2021-01-23,Adults_18plus,257033,28893.0,,,12083325,0.021,0.002,
428,2021-01-23,Ontario_12plus,257261,28935.0,,,13034844,0.0197,0.0022,
429,2021-01-23,Undisclosed_or_missing,162,5.0,,,0,,,
430,2021-01-24,12-17yrs,230,44.0,,,951519,0.0,0.0,
431,2021-01-24,18-29yrs,27826,3981.0,,,2455535,0.011,0.002,
432,2021-01-24,30-39yrs,37215,5791.0,,,2056059,0.018,0.003,
433,2021-01-24,40-49yrs,39442,6964.0,,,1876583,0.021,0.004,
434,2021-01-24,50-59yrs,46237,8045.0,,,2060934,0.022,0.004,
435,2021-01-24,60-69yrs,33463,5106.0,,,1795046,0.019,0.003,
436,2021-01-24,70-79yrs,17327,972.0,,,1159902,0.015,0.001,
437,2021-01-24,80+,57008,519.0,,,679266,0.084,0.001,
438,2021-01-24,Adults_18plus,258518,31378.0,,,12083325,0.021,0.003,
439,2021-01-24,Ontario_12plus,258748,31422.0,,,13034844,0.0199,0.0024,
440,2021-01-24,Undisclosed_or_missing,162,5.0,,,0,,,
441,2021-01-25,12-17yrs,231,50.0,,,951519,0.0,0.0,
442,2021-01-25,18-29yrs,27849,4675.0,,,2455535,0.011,0.002,
443,2021-01-25,30-39yrs,37242,6625.0,,,2056059,0.018,0.003,
444,2021-01-25,40-49yrs,39485,7916.0,,,1876583,0.021,0.004,
445,2021-01-25,50-59yrs,46285,9081.0,,,2060934,0.022,0.004,
446,2021-01-25,60-69yrs,33517,5644.0,,,1795046,0.019,0.003,
447,2021-01-25,70-79yrs,17423,1079.0,,,1159902,0.015,0.001,
448,2021-01-25,80+,57561,544.0,,,679266,0.085,0.001,
449,2021-01-25,Adults_18plus,259362,35564.0,,,12083325,0.021,0.003,
450,2021-01-25,Ontario_12plus,259593,35614.0,,,13034844,0.0199,0.0027,
451,2021-01-25,Undisclosed_or_missing,162,5.0,,,0,,,
452,2021-01-26,12-17yrs,234,52.0,,,951519,0.0,0.0,
453,2021-01-26,18-29yrs,27910,5600.0,,,2455535,0.011,0.002,
454,2021-01-26,30-39yrs,37311,7987.0,,,2056059,0.018,0.004,
455,2021-01-26,40-49yrs,39561,9376.0,,,1876583,0.021,0.005,
456,2021-01-26,50-59yrs,46382,10589.0,,,2060934,0.023,0.005,
457,2021-01-26,60-69yrs,33659,6509.0,,,1795046,0.019,0.004,
458,2021-01-26,70-79yrs,17693,1239.0,,,1159902,0.015,0.001,
459,2021-01-26,80+,59123,593.0,,,679266,0.087,0.001,
460,2021-01-26,Adults_18plus,261639,41893.0,,,12083325,0.022,0.003,
461,2021-01-26,Ontario_12plus,261873,41945.0,,,13034844,0.0201,0.0032,
462,2021-01-26,Undisclosed_or_missing,162,5.0,,,0,,,
463,2021-01-27,12-17yrs,235,57.0,,,951519,0.0,0.0,
464,2021-01-27,18-29yrs,27933,6543.0,,,2455535,0.011,0.003,
465,2021-01-27,30-39yrs,37360,9459.0,,,2056059,0.018,0.005,
466,2021-01-27,40-49yrs,39631,10870.0,,,1876583,0.021,0.006,
467,2021-01-27,50-59yrs,46495,12196.0,,,2060934,0.023,0.006,
468,2021-01-27,60-69yrs,33861,7475.0,,,1795046,0.019,0.004,
469,2021-01-27,70-79yrs,18056,1479.0,,,1159902,0.016,0.001,
470,2021-01-27,80+,60593,653.0,,,679266,0.089,0.001,
471,2021-01-27,Adults_18plus,263929,48675.0,,,12083325,0.022,0.004,
472,2021-01-27,Ontario_12plus,264164,48732.0,,,13034844,0.0203,0.0037,
473,2021-01-27,Undisclosed_or_missing,163,6.0,,,0,,,
474,2021-01-28,12-17yrs,235,59.0,,,951519,0.0,0.0,
475,2021-01-28,18-29yrs,27978,7665.0,,,2455535,0.011,0.003,
476,2021-01-28,30-39yrs,37428,11050.0,,,2056059,0.018,0.005,
477,2021-01-28,40-49yrs,39735,12234.0,,,1876583,0.021,0.007,
478,2021-01-28,50-59yrs,46724,13794.0,,,2060934,0.023,0.007,
479,2021-01-28,60-69yrs,34250,8454.0,,,1795046,0.019,0.005,
480,2021-01-28,70-79yrs,18773,1739.0,,,1159902,0.016,0.001,
481,2021-01-28,80+,64022,804.0,,,679266,0.094,0.001,
482,2021-01-28,Adults_18plus,268910,55740.0,,,12083325,0.022,0.005,
483,2021-01-28,Ontario_12plus,269145,55799.0,,,13034844,0.0206,0.0043,
484,2021-01-28,Undisclosed_or_missing,164,6.0,,,0,,,
485,2021-01-29,12-17yrs,235,63.0,,,951519,0.0,0.0,
486,2021-01-29,18-29yrs,28008,8480.0,,,2455535,0.011,0.003,
487,2021-01-29,30-39yrs,37481,12243.0,,,2056059,0.018,0.006,
488,2021-01-29,40-49yrs,39803,13470.0,,,1876583,0.021,0.007,
489,2021-01-29,50-59yrs,46852,15237.0,,,2060934,0.023,0.007,
490,2021-01-29,60-69yrs,34461,9389.0,,,1795046,0.019,0.005,
491,2021-01-29,70-79yrs,19155,2122.0,,,1159902,0.017,0.002,
492,2021-01-29,80+,65761,1827.0,,,679266,0.097,0.003,
493,2021-01-29,Adults_18plus,271521,62768.0,,,12083325,0.022,0.005,
494,2021-01-29,Ontario_12plus,271756,62831.0,,,13034844,0.0208,0.0048,
495,2021-01-29,Undisclosed_or_missing,178,10.0,,,0,,,
496,2021-01-30,12-17yrs,235,65.0,,,951519,0.0,0.0,
497,2021-01-30,18-29yrs,28039,9302.0,,,2455535,0.011,0.004,
498,2021-01-30,30-39yrs,37526,13480.0,,,2056059,0.018,0.007,
499,2021-01-30,40-49yrs,39858,14717.0,,,1876583,0.021,0.008,
500,2021-01-30,50-59yrs,46960,16670.0,,,2060934,0.023,0.008,
501,2021-01-30,60-69yrs,34632,10276.0,,,1795046,0.019,0.006,
502,2021-01-30,70-79yrs,19455,2368.0,,,1159902,0.017,0.002,
503,2021-01-30,80+,67025,2179.0,,,679266,0.099,0.003,
504,2021-01-30,Adults_18plus,273495,68992.0,,,12083325,0.023,0.006,
505,2021-01-30,Ontario_12plus,273730,69057.0,,,13034844,0.021,0.0053,
506,2021-01-30,Undisclosed_or_missing,179,10.0,,,0,,,
507,2021-01-31,12-17yrs,235,66.0,,,951519,0.0,0.0,
508,2021-01-31,18-29yrs,28053,9398.0,,,2455535,0.011,0.004,
509,2021-01-31,30-39yrs,37546,13590.0,,,2056059,0.018,0.007,
510,2021-01-31,40-49yrs,39879,14847.0,,,1876583,0.021,0.008,
511,2021-01-31,50-59yrs,46993,16808.0,,,2060934,0.023,0.008,
512,2021-01-31,60-69yrs,34685,10414.0,,,1795046,0.019,0.006,
513,2021-01-31,70-79yrs,19593,2555.0,,,1159902,0.017,0.002,
514,2021-01-31,80+,67909,2986.0,,,679266,0.1,0.004,
515,2021-01-31,Adults_18plus,274658,70598.0,,,12083325,0.023,0.006,
516,2021-01-31,Ontario_12plus,274893,70664.0,,,13034844,0.0211,0.0054,
517,2021-01-31,Undisclosed_or_missing,179,11.0,,,0,,,
518,2021-02-01,12-17yrs,236,66.0,,,951519,0.0,0.0,
519,2021-02-01,18-29yrs,28056,9435.0,,,2455535,0.011,0.004,
520,2021-02-01,30-39yrs,37552,13610.0,,,2056059,0.018,0.007,
521,2021-02-01,40-49yrs,39885,14922.0,,,1876583,0.021,0.008,
522,2021-02-01,50-59yrs,47005,16901.0,,,2060934,0.023,0.008,
523,2021-02-01,60-69yrs,34696,10582.0,,,1795046,0.019,0.006,
524,2021-02-01,70-79yrs,19614,2855.0,,,1159902,0.017,0.002,
525,2021-02-01,80+,68090,3789.0,,,679266,0.1,0.006,
526,2021-02-01,Adults_18plus,274898,72094.0,,,12083325,0.023,0.006,
527,2021-02-01,Ontario_12plus,275134,72160.0,,,13034844,0.0211,0.0055,
528,2021-02-01,Undisclosed_or_missing,179,12.0,,,0,,,
529,2021-02-02,12-17yrs,236,67.0,,,951519,0.0,0.0,
530,2021-02-02,18-29yrs,28099,9504.0,,,2455535,0.011,0.004,
531,2021-02-02,30-39yrs,37601,13722.0,,,2056059,0.018,0.007,
532,2021-02-02,40-49yrs,39928,15078.0,,,1876583,0.021,0.008,
533,2021-02-02,50-59yrs,47059,17142.0,,,2060934,0.023,0.008,
534,2021-02-02,60-69yrs,34745,10841.0,,,1795046,0.019,0.006,
535,2021-02-02,70-79yrs,19660,3233.0,,,1159902,0.017,0.003,
536,2021-02-02,80+,68332,5233.0,,,679266,0.101,0.008,
537,2021-02-02,Adults_18plus,275424,74753.0,,,12083325,0.023,0.006,
538,2021-02-02,Ontario_12plus,275660,74820.0,,,13034844,0.0211,0.0057,
539,2021-02-02,Undisclosed_or_missing,180,16.0,,,0,,,
540,2021-02-03,12-17yrs,236,67.0,,,951519,0.0,0.0,
541,2021-02-03,18-29yrs,28167,9649.0,,,2455535,0.011,0.004,
542,2021-02-03,30-39yrs,37672,13953.0,,,2056059,0.018,0.007,
543,2021-02-03,40-49yrs,39994,15319.0,,,1876583,0.021,0.008,
544,2021-02-03,50-59yrs,47156,17495.0,,,2060934,0.023,0.008,
545,2021-02-03,60-69yrs,34824,11281.0,,,1795046,0.019,0.006,
546,2021-02-03,70-79yrs,19738,3776.0,,,1159902,0.017,0.003,
547,2021-02-03,80+,68657,7362.0,,,679266,0.101,0.011,
548,2021-02-03,Adults_18plus,276208,78835.0,,,12083325,0.023,0.007,
549,2021-02-03,Ontario_12plus,276444,78902.0,,,13034844,0.0212,0.0061,
550,2021-02-03,Undisclosed_or_missing,182,23.0,,,0,,,
551,2021-02-04,12-17yrs,237,72.0,,,951519,0.0,0.0,
552,2021-02-04,18-29yrs,28287,9921.0,,,2455535,0.012,0.004,
553,2021-02-04,30-39yrs,37776,14290.0,,,2056059,0.018,0.007,
554,2021-02-04,40-49yrs,40066,15715.0,,,1876583,0.021,0.008,
555,2021-02-04,50-59yrs,47230,17994.0,,,2060934,0.023,0.009,
556,2021-02-04,60-69yrs,34880,11821.0,,,1795046,0.019,0.007,
557,2021-02-04,70-79yrs,19806,4643.0,,,1159902,0.017,0.004,
558,2021-02-04,80+,68945,11280.0,,,679266,0.101,0.017,
559,2021-02-04,Adults_18plus,276990,85664.0,,,12083325,0.023,0.007,
560,2021-02-04,Ontario_12plus,277227,85736.0,,,13034844,0.0213,0.0066,
561,2021-02-04,Undisclosed_or_missing,192,33.0,,,0,,,
562,2021-02-05,12-17yrs,237,75.0,,,951519,0.0,0.0,
563,2021-02-05,18-29yrs,28325,10117.0,,,2455535,0.012,0.004,
564,2021-02-05,30-39yrs,37821,14559.0,,,2056059,0.018,0.007,
565,2021-02-05,40-49yrs,40128,16054.0,,,1876583,0.021,0.009,
566,2021-02-05,50-59yrs,47316,18496.0,,,2060934,0.023,0.009,
567,2021-02-05,60-69yrs,34942,12494.0,,,1795046,0.019,0.007,
568,2021-02-05,70-79yrs,19889,5514.0,,,1159902,0.017,0.005,
569,2021-02-05,80+,69112,14836.0,,,679266,0.102,0.022,
570,2021-02-05,Adults_18plus,277533,92070.0,,,12083325,0.023,0.008,
571,2021-02-05,Ontario_12plus,277770,92145.0,,,13034844,0.0213,0.0071,
572,2021-02-05,Undisclosed_or_missing,192,35.0,,,0,,,
573,2021-02-06,12-17yrs,237,77.0,,,951519,0.0,0.0,
574,2021-02-06,18-29yrs,28380,10379.0,,,2455535,0.012,0.004,
575,2021-02-06,30-39yrs,37877,14934.0,,,2056059,0.018,0.007,
576,2021-02-06,40-49yrs,40199,16554.0,,,1876583,0.021,0.009,
577,2021-02-06,50-59yrs,47423,19231.0,,,2060934,0.023,0.009,
578,2021-02-06,60-69yrs,35046,13295.0,,,1795046,0.02,0.007,
579,2021-02-06,70-79yrs,20013,6523.0,,,1159902,0.017,0.006,
580,2021-02-06,80+,69484,19376.0,,,679266,0.102,0.029,
581,2021-02-06,Adults_18plus,278422,100292.0,,,12083325,0.023,0.008,
582,2021-02-06,Ontario_12plus,278659,100369.0,,,13034844,0.0214,0.0077,
583,2021-02-06,Undisclosed_or_missing,192,47.0,,,0,,,
584,2021-02-07,12-17yrs,237,78.0,,,951519,0.0,0.0,
585,2021-02-07,18-29yrs,28409,10676.0,,,2455535,0.012,0.004,
586,2021-02-07,30-39yrs,37922,15318.0,,,2056059,0.018,0.007,
587,2021-02-07,40-49yrs,40249,16962.0,,,1876583,0.021,0.009,
588,2021-02-07,50-59yrs,47496,19852.0,,,2060934,0.023,0.01,
589,2021-02-07,60-69yrs,35168,13918.0,,,1795046,0.02,0.008,
590,2021-02-07,70-79yrs,20202,7239.0,,,1159902,0.017,0.006,
591,2021-02-07,80+,70333,21891.0,,,679266,0.104,0.032,
592,2021-02-07,Adults_18plus,279779,105856.0,,,12083325,0.023,0.009,
593,2021-02-07,Ontario_12plus,280016,105934.0,,,13034844,0.0215,0.0081,
594,2021-02-07,Undisclosed_or_missing,195,52.0,,,0,,,
595,2021-02-08,12-17yrs,237,80.0,,,951519,0.0,0.0,
596,2021-02-08,18-29yrs,28460,10937.0,,,2455535,0.012,0.004,
597,2021-02-08,30-39yrs,37989,15617.0,,,2056059,0.018,0.008,
598,2021-02-08,40-49yrs,40342,17291.0,,,1876583,0.021,0.009,
599,2021-02-08,50-59yrs,47637,20312.0,,,2060934,0.023,0.01,
600,2021-02-08,60-69yrs,35391,14420.0,,,1795046,0.02,0.008,
601,2021-02-08,70-79yrs,20553,7807.0,,,1159902,0.018,0.007,
602,2021-02-08,80+,72181,24341.0,,,679266,0.106,0.036,
603,2021-02-08,Adults_18plus,282553,110725.0,,,12083325,0.023,0.009,
604,2021-02-08,Ontario_12plus,282790,110805.0,,,13034844,0.0217,0.0085,
605,2021-02-08,Undisclosed_or_missing,195,55.0,,,0,,,
606,2021-02-09,12-17yrs,237,91.0,,,951519,0.0,0.0,
607,2021-02-09,18-29yrs,28530,11507.0,,,2455535,0.012,0.005,
608,2021-02-09,30-39yrs,38094,16414.0,,,2056059,0.019,0.008,
609,2021-02-09,40-49yrs,40447,18157.0,,,1876583,0.022,0.01,
610,2021-02-09,50-59yrs,47826,21440.0,,,2060934,0.023,0.01,
611,2021-02-09,60-69yrs,35616,15458.0,,,1795046,0.02,0.009,
612,2021-02-09,70-79yrs,20922,8917.0,,,1159902,0.018,0.008,
613,2021-02-09,80+,73897,29512.0,,,679266,0.109,0.043,
614,2021-02-09,Adults_18plus,285332,121405.0,,,12083325,0.024,0.01,
615,2021-02-09,Ontario_12plus,285569,121496.0,,,13034844,0.0219,0.0093,
616,2021-02-09,Undisclosed_or_missing,196,64.0,,,0,,,
617,2021-02-10,12-17yrs,237,103.0,,,951519,0.0,0.0,
618,2021-02-10,18-29yrs,28615,12258.0,,,2455535,0.012,0.005,
619,2021-02-10,30-39yrs,38204,17244.0,,,2056059,0.019,0.008,
620,2021-02-10,40-49yrs,40609,19174.0,,,1876583,0.022,0.01,
621,2021-02-10,50-59yrs,48065,22773.0,,,2060934,0.023,0.011,
622,2021-02-10,60-69yrs,35925,16684.0,,,1795046,0.02,0.009,
623,2021-02-10,70-79yrs,21377,9845.0,,,1159902,0.018,0.008,
624,2021-02-10,80+,76011,33472.0,,,679266,0.112,0.049,
625,2021-02-10,Adults_18plus,288806,131450.0,,,12083325,0.024,0.011,
626,2021-02-10,Ontario_12plus,289043,131553.0,,,13034844,0.0222,0.0101,
627,2021-02-10,Undisclosed_or_missing,203,67.0,,,0,,,
628,2021-02-11,12-17yrs,239,116.0,,,951519,0.0,0.0,
629,2021-02-11,18-29yrs,28690,13141.0,,,2455535,0.012,0.005,
630,2021-02-11,30-39yrs,38285,18353.0,,,2056059,0.019,0.009,
631,2021-02-11,40-49yrs,40725,20503.0,,,1876583,0.022,0.011,
632,2021-02-11,50-59yrs,48230,24507.0,,,2060934,0.023,0.012,
633,2021-02-11,60-69yrs,36140,17970.0,,,1795046,0.02,0.01,
634,2021-02-11,70-79yrs,21742,10806.0,,,1159902,0.019,0.009,
635,2021-02-11,80+,77955,37756.0,,,679266,0.115,0.056,
636,2021-02-11,Adults_18plus,291767,143036.0,,,12083325,0.024,0.012,
637,2021-02-11,Ontario_12plus,292006,143152.0,,,13034844,0.0224,0.011,
638,2021-02-11,Undisclosed_or_missing,209,73.0,,,0,,,
639,2021-02-12,12-17yrs,239,131.0,,,951519,0.0,0.0,
640,2021-02-12,18-29yrs,28773,14562.0,,,2455535,0.012,0.006,
641,2021-02-12,30-39yrs,38376,20219.0,,,2056059,0.019,0.01,
642,2021-02-12,40-49yrs,40818,22416.0,,,1876583,0.022,0.012,
643,2021-02-12,50-59yrs,48364,26679.0,,,2060934,0.023,0.013,
644,2021-02-12,60-69yrs,36306,19583.0,,,1795046,0.02,0.011,
645,2021-02-12,70-79yrs,21868,11872.0,,,1159902,0.019,0.01,
646,2021-02-12,80+,78571,42491.0,,,679266,0.116,0.063,
647,2021-02-12,Adults_18plus,293076,157822.0,,,12083325,0.024,0.013,
648,2021-02-12,Ontario_12plus,293315,157953.0,,,13034844,0.0225,0.0121,
650,2021-02-13,12-17yrs,240,141.0,,,951519,0.0,0.0,
651,2021-02-13,18-29yrs,28840,15964.0,,,2455535,0.012,0.007,
652,2021-02-13,30-39yrs,38440,22036.0,,,2056059,0.019,0.011,
653,2021-02-13,40-49yrs,40890,24268.0,,,1876583,0.022,0.013,
654,2021-02-13,50-59yrs,48471,28801.0,,,2060934,0.024,0.014,
655,2021-02-13,60-69yrs,36436,21138.0,,,1795046,0.02,0.012,
656,2021-02-13,70-79yrs,22041,12800.0,,,1159902,0.019,0.011,
657,2021-02-13,80+,79186,45882.0,,,679266,0.117,0.068,
658,2021-02-13,Adults_18plus,294304,170889.0,,,12083325,0.024,0.014,
659,2021-02-13,Ontario_12plus,294544,171030.0,,,13034844,0.0226,0.0131,
660,2021-02-13,Undisclosed_or_missing,218,88.0,,,0,,,
661,2021-02-14,12-17yrs,240,155.0,,,951519,0.0,0.0,
662,2021-02-14,18-29yrs,28882,17365.0,,,2455535,0.012,0.007,
663,2021-02-14,30-39yrs,38480,23846.0,,,2056059,0.019,0.012,
664,2021-02-14,40-49yrs,40929,26091.0,,,1876583,0.022,0.014,
665,2021-02-14,50-59yrs,48514,30879.0,,,2060934,0.024,0.015,
666,2021-02-14,60-69yrs,36487,22719.0,,,1795046,0.02,0.013,
667,2021-02-14,70-79yrs,22070,13461.0,,,1159902,0.019,0.012,
668,2021-02-14,80+,79458,48122.0,,,679266,0.117,0.071,
669,2021-02-14,Adults_18plus,294820,182483.0,,,12083325,0.024,0.015,
670,2021-02-14,Ontario_12plus,295060,182638.0,,,13034844,0.0226,0.014,
671,2021-02-14,Undisclosed_or_missing,218,91.0,,,0,,,
672,2021-02-15,12-17yrs,242,163.0,,,951519,0.0,0.0,
673,2021-02-15,18-29yrs,28900,18298.0,,,2455535,0.012,0.007,
674,2021-02-15,30-39yrs,38512,24951.0,,,2056059,0.019,0.012,
675,2021-02-15,40-49yrs,40955,27306.0,,,1876583,0.022,0.015,
676,2021-02-15,50-59yrs,48536,32234.0,,,2060934,0.024,0.016,
677,2021-02-15,60-69yrs,36504,23698.0,,,1795046,0.02,0.013,
678,2021-02-15,70-79yrs,22089,13868.0,,,1159902,0.019,0.012,
679,2021-02-15,80+,79511,49336.0,,,679266,0.117,0.073,
680,2021-02-15,Adults_18plus,295007,189691.0,,,12083325,0.024,0.016,
681,2021-02-15,Ontario_12plus,295249,189854.0,,,13034844,0.0227,0.0146,
683,2021-02-16,12-17yrs,242,170.0,,,951519,0.0,0.0,
684,2021-02-16,18-29yrs,28929,18792.0,,,2455535,0.012,0.008,
685,2021-02-16,30-39yrs,38543,25630.0,,,2056059,0.019,0.012,
686,2021-02-16,40-49yrs,40989,28008.0,,,1876583,0.022,0.015,
687,2021-02-16,50-59yrs,48613,33014.0,,,2060934,0.024,0.016,
688,2021-02-16,60-69yrs,36545,24323.0,,,1795046,0.02,0.014,
689,2021-02-16,70-79yrs,22108,14155.0,,,1159902,0.019,0.012,
690,2021-02-16,80+,79548,50381.0,,,679266,0.117,0.074,
691,2021-02-16,Adults_18plus,295275,194303.0,,,12083325,0.024,0.016,
692,2021-02-16,Ontario_12plus,295517,194473.0,,,13034844,0.0227,0.0149,
693,2021-02-16,Undisclosed_or_missing,222,95.0,,,0,,,
694,2021-02-17,12-17yrs,244,174.0,,,951519,0.0,0.0,
695,2021-02-17,18-29yrs,28990,19725.0,,,2455535,0.012,0.008,
696,2021-02-17,30-39yrs,38611,26933.0,,,2056059,0.019,0.013,
697,2021-02-17,40-49yrs,41040,29359.0,,,1876583,0.022,0.016,
698,2021-02-17,50-59yrs,48708,34611.0,,,2060934,0.024,0.017,
699,2021-02-17,60-69yrs,36621,25434.0,,,1795046,0.02,0.014,
700,2021-02-17,70-79yrs,22168,14617.0,,,1159902,0.019,0.013,
701,2021-02-17,80+,79734,51636.0,,,679266,0.117,0.076,
702,2021-02-17,Adults_18plus,295872,202315.0,,,12083325,0.024,0.017,
703,2021-02-17,Ontario_12plus,296116,202489.0,,,13034844,0.0227,0.0155,
704,2021-02-17,Undisclosed_or_missing,222,99.0,,,0,,,
705,2021-02-18,12-17yrs,245,180.0,,,951519,0.0,0.0,
706,2021-02-18,18-29yrs,29225,20698.0,,,2455535,0.012,0.008,
707,2021-02-18,30-39yrs,38854,28293.0,,,2056059,0.019,0.014,
708,2021-02-18,40-49yrs,41311,30752.0,,,1876583,0.022,0.016,
709,2021-02-18,50-59yrs,49124,36175.0,,,2060934,0.024,0.018,
710,2021-02-18,60-69yrs,37017,26664.0,,,1795046,0.021,0.015,
711,2021-02-18,70-79yrs,22331,15344.0,,,1159902,0.019,0.013,
712,2021-02-18,80+,80037,54726.0,,,679266,0.118,0.081,
713,2021-02-18,Adults_18plus,297899,212652.0,,,12083325,0.025,0.018,
714,2021-02-18,Ontario_12plus,298144,212832.0,,,13034844,0.0229,0.0163,
715,2021-02-18,Undisclosed_or_missing,231,100.0,,,0,,,
716,2021-02-19,12-17yrs,253,190.0,,,951519,0.0,0.0,
717,2021-02-19,18-29yrs,29806,22064.0,,,2455535,0.012,0.009,
718,2021-02-19,30-39yrs,39490,30169.0,,,2056059,0.019,0.015,
719,2021-02-19,40-49yrs,42010,32604.0,,,1876583,0.022,0.017,
720,2021-02-19,50-59yrs,50024,38430.0,,,2060934,0.024,0.019,
721,2021-02-19,60-69yrs,37936,28244.0,,,1795046,0.021,0.016,
722,2021-02-19,70-79yrs,22776,16030.0,,,1159902,0.02,0.014,
723,2021-02-19,80+,81137,56670.0,,,679266,0.119,0.083,
724,2021-02-19,Adults_18plus,303179,224211.0,,,12083325,0.025,0.019,
725,2021-02-19,Ontario_12plus,303432,224401.0,,,13034844,0.0233,0.0172,
726,2021-02-19,Undisclosed_or_missing,233,102.0,,,0,,,
727,2021-02-20,12-17yrs,264,203.0,,,951519,0.0,0.0,
728,2021-02-20,18-29yrs,31057,23546.0,,,2455535,0.013,0.01,
729,2021-02-20,30-39yrs,41081,32043.0,,,2056059,0.02,0.016,
730,2021-02-20,40-49yrs,43553,34495.0,,,1876583,0.023,0.018,
731,2021-02-20,50-59yrs,51947,40616.0,,,2060934,0.025,0.02,
732,2021-02-20,60-69yrs,39645,29762.0,,,1795046,0.022,0.017,
733,2021-02-20,70-79yrs,23498,16577.0,,,1159902,0.02,0.014,
734,2021-02-20,80+,82758,58030.0,,,679266,0.122,0.085,
735,2021-02-20,Adults_18plus,313539,235069.0,,,12083325,0.026,0.019,
